,calibrate_trial,perturbed,avg_residual,sensor,col_trial
335,L3CX_R2_P2,Perturbed,6.754768207391006,VL53L3CX,R2_P2
336,L3CX_R2_P2,Perturbed,9.469305258277185,VL53L3CX,R2_P2
337,L3CX_R2_P2,Perturbed,11.392933352760247,VL53L3CX,R2_P2
338,L3CX_R2_P2,Perturbed,9.385699503610931,VL53L3CX,R2_P2
339,L3CX_R2_P2,Perturbed,2.414252923576845,VL53L3CX,R2_P2
340,L3CX_R2_P2,Perturbed,4.2973334568238934,VL53L3CX,R2_P2
341,L3CX_R2_P2,Perturbed,2.132560163460571,VL53L3CX,R2_P2
342,L3CX_R2_P2,Perturbed,2.0425304562633997,VL53L3CX,R2_P2
343,L3CX_R2_P2,Perturbed,2.068571954663657,VL53L3CX,R2_P2
344,L3CX_R2_P2,Perturbed,2.1624078403638456,VL53L3CX,R2_P2
345,L3CX_R2_P2,Perturbed,10.305231259929398,VL53L3CX,R2_P2
346,L3CX_R2_P2,Perturbed,11.937497418404893,VL53L3CX,R2_P2
347,L3CX_R2_P2,Perturbed,6.376939838498125,VL53L3CX,R2_P2
348,L3CX_R2_P2,Perturbed,10.440465030001253,VL53L3CX,R2_P2
349,L3CX_R2_P2,Perturbed,2.4707783742631335,VL53L3CX,R2_P2
350,L3CX_R2_P2,Perturbed,1.51775653113409,VL53L3CX,R2_P2
351,L3CX_R2_P2,Perturbed,4.967086374492072,VL53L3CX,R2_P2
352,L3CX_R2_P2,Perturbed,6.168804601875138,VL53L3CX,R2_P2
353,L3CX_R2_P2,Perturbed,8.258349752714354,VL53L3CX,R2_P2
354,L3CX_R2_P2,Perturbed,7.55993619310363,VL53L3CX,R2_P2
355,L3CX_R2_P2,Perturbed,3.1510053843332586,VL53L3CX,R2_P2
356,L3CX_R2_P2,Perturbed,4.148316474451768,VL53L3CX,R2_P2
357,L3CX_W2_P2,Solution,1.1216572277826913,VL53L3CX,W2_P2
358,L3CX_W2_P2,Perturbed,7.3126898228778785,VL53L3CX,W2_P2
359,L3CX_W2_P2,Perturbed,6.693569777552898,VL53L3CX,W2_P2
360,L3CX_W2_P2,Perturbed,7.899217322487995,VL53L3CX,W2_P2
361,L3CX_W2_P2,Perturbed,10.756371790041513,VL53L3CX,W2_P2
362,L3CX_W2_P2,Perturbed,5.863204839924756,VL53L3CX,W2_P2
363,L3CX_W2_P2,Perturbed,5.778530469423568,VL53L3CX,W2_P2
364,L3CX_W2_P2,Perturbed,2.5256624924164406,VL53L3CX,W2_P2
365,L3CX_W2_P2,Perturbed,2.472866325813127,VL53L3CX,W2_P2
366,L3CX_W2_P2,Perturbed,10.239283203315905,VL53L3CX,W2_P2
367,L3CX_W2_P2,Perturbed,12.116479815912276,VL53L3CX,W2_P2
368,L3CX_W2_P2,Perturbed,2.854371982133473,VL53L3CX,W2_P2
369,L3CX_W2_P2,Perturbed,1.2366323534832422,VL53L3CX,W2_P2
370,L3CX_W2_P2,Perturbed,1.5182605360812051,VL53L3CX,W2_P2
371,L3CX_W2_P2,Perturbed,2.23662344034407,VL53L3CX,W2_P2
372,L3CX_W2_P2,Perturbed,9.43937187862792,VL53L3CX,W2_P2
373,L3CX_W2_P2,Perturbed,8.283546019142877,VL53L3CX,W2_P2
374,L3CX_W2_P2,Perturbed,12.08578791881884,VL53L3CX,W2_P2
375,L3CX_W2_P2,Perturbed,12.013009958726514,VL53L3CX,W2_P2
376,L3CX_W2_P2,Perturbed,5.279671380040509,VL53L3CX,W2_P2
377,L3CX_W2_P2,Perturbed,4.527478820634222,VL53L3CX,W2_P2
378,L3CX_W2_P2,Perturbed,2.9935342098146536,VL53L3CX,W2_P2
379,L3CX_W2_P2,Perturbed,3.8416171318762067,VL53L3CX,W2_P2
380,L3CX_W2_P2,Perturbed,11.054749409395505,VL53L3CX,W2_P2
381,L3CX_W2_P2,Perturbed,11.016274647801241,VL53L3CX,W2_P2
382,L3CX_W2_P2,Perturbed,6.474472636689858,VL53L3CX,W2_P2
383,L3CX_W2_P2,Perturbed,5.7857046264481875,VL53L3CX,W2_P2
384,L3CX_W2_P2,Perturbed,11.107189379811572,VL53L3CX,W2_P2
385,L3CX_W2_P2,Perturbed,11.444890552988626,VL53L3CX,W2_P2
386,L3CX_W2_P2,Perturbed,7.022792711970621,VL53L3CX,W2_P2
387,L3CX_W2_P2,Perturbed,5.751148667982818,VL53L3CX,W2_P2
388,L3CX_W2_P2,Perturbed,8.647082995008663,VL53L3CX,W2_P2
389,L3CX_W2_P2,Perturbed,6.093123296814586,VL53L3CX,W2_P2
390,L3CX_W2_P2,Perturbed,9.604696756080488,VL53L3CX,W2_P2
391,L3CX_W2_P2,Perturbed,11.571927723437005,VL53L3CX,W2_P2
392,L3CX_W2_P2,Perturbed,1.7929341333625324,VL53L3CX,W2_P2
393,L3CX_W2_P2,Perturbed,2.3058533832483,VL53L3CX,W2_P2
394,L3CX_W2_P2,Perturbed,5.395250692018248,VL53L3CX,W2_P2
395,L3CX_W2_P2,Perturbed,5.3167090717513865,VL53L3CX,W2_P2
396,L3CX_W2_P2,Perturbed,1.4795302630710587,VL53L3CX,W2_P2
397,L3CX_W2_P2,Perturbed,2.225458422247302,VL53L3CX,W2_P2
398,L3CX_W2_P2,Perturbed,10.327934138627182,VL53L3CX,W2_P2
399,L3CX_W2_P2,Perturbed,8.10018322365466,VL53L3CX,W2_P2
400,L3CX_W2_P2,Perturbed,11.321490676870583,VL53L3CX,W2_P2
401,L3CX_W2_P2,Perturbed,12.78858090608559,VL53L3CX,W2_P2
402,L3CX_W2_P2,Perturbed,8.22256991021374,VL53L3CX,W2_P2
403,L3CX_W2_P2,Perturbed,7.82133384326725,VL53L3CX,W2_P2
404,L3CX_W2_P2,Perturbed,3.9810391454372174,VL53L3CX,W2_P2
405,L3CX_W2_P2,Perturbed,5.33452355833336,VL53L3CX,W2_P2
406,L3CX_W2_P2,Perturbed,3.072017074774987,VL53L3CX,W2_P2
407,L3CX_W2_P2,Perturbed,1.5425716320049656,VL53L3CX,W2_P2
408,6180_W2_P3,Solution,2.504096215091523,VL6180X,W2_P1
409,6180_W2_P3,Perturbed,9.670644070114705,VL6180X,W2_P1
410,6180_W2_P3,Perturbed,10.699065055315918,VL6180X,W2_P1
411,6180_W2_P3,Perturbed,4.118731767548173,VL6180X,W2_P1
412,6180_W2_P3,Perturbed,5.27825340139445,VL6180X,W2_P1
413,6180_W2_P3,Perturbed,2.8571324371425413,VL6180X,W2_P1
414,6180_W2_P3,Perturbed,4.214487741748115,VL6180X,W2_P1
415,6180_W2_P3,Perturbed,10.777764438212946,VL6180X,W2_P1
416,6180_W2_P3,Perturbed,10.047860607888667,VL6180X,W2_P1
417,6180_W2_P3,Perturbed,3.555350738242345,VL6180X,W2_P1
418,6180_W2_P3,Perturbed,3.9291586533566942,VL6180X,W2_P1
419,6180_W2_P3,Perturbed,10.954918567664683,VL6180X,W2_P1
420,6180_W2_P3,Perturbed,8.654287257962986,VL6180X,W2_P1
421,6180_W2_P3,Perturbed,11.658556186111065,VL6180X,W2_P1
422,6180_W2_P3,Perturbed,8.483667281733432,VL6180X,W2_P1
423,6180_W2_P3,Perturbed,5.112378502687623,VL6180X,W2_P1
424,6180_W2_P3,Perturbed,2.577265993308914,VL6180X,W2_P1
425,6180_W2_P3,Perturbed,11.185029404271447,VL6180X,W2_P1
426,6180_W2_P3,Perturbed,10.632013227937087,VL6180X,W2_P1
427,6180_W2_P3,Perturbed,7.6484723846594855,VL6180X,W2_P1
428,6180_W2_P3,Perturbed,9.233883648905351,VL6180X,W2_P1
429,6180_W2_P3,Perturbed,10.659290174235986,VL6180X,W2_P1
430,6180_W2_P3,Perturbed,10.782351045957222,VL6180X,W2_P1
431,6180_W2_P3,Perturbed,11.86358803535896,VL6180X,W2_P1
432,6180_W2_P3,Perturbed,11.212198672478943,VL6180X,W2_P1
433,6180_W2_P3,Perturbed,9.57529530865911,VL6180X,W2_P1
434,6180_W2_P3,Perturbed,7.610155108598285,VL6180X,W2_P1
435,6180_W2_P3,Perturbed,6.146122739949139,VL6180X,W2_P1
436,6180_W2_P3,Perturbed,3.221263052413994,VL6180X,W2_P1
437,6180_W2_P3,Perturbed,2.773868788582074,VL6180X,W2_P1
438,6180_W2_P3,Perturbed,3.8172389435165557,VL6180X,W2_P1
439,6180_W2_P3,Perturbed,7.949776341815365,VL6180X,W2_P1
440,6180_W2_P3,Perturbed,7.730682227205256,VL6180X,W2_P1
441,6180_W2_P3,Perturbed,8.674760082290938,VL6180X,W2_P1
442,6180_W2_P3,Perturbed,9.971263035430264,VL6180X,W2_P1
443,6180_W2_P3,Perturbed,7.998070072053941,VL6180X,W2_P1
444,6180_W2_P3,Perturbed,5.311100866467368,VL6180X,W2_P1
445,6180_W2_P3,Perturbed,2.4483359936671434,VL6180X,W2_P1
446,6180_W2_P3,Perturbed,3.3138623986949294,VL6180X,W2_P1
447,6180_W2_P3,Perturbed,4.991370452102367,VL6180X,W2_P1
448,6180_W2_P3,Perturbed,6.893440989998336,VL6180X,W2_P1
449,6180_W2_P3,Perturbed,3.4590143846021015,VL6180X,W2_P1
450,6180_W2_P3,Perturbed,5.758250756095296,VL6180X,W2_P1
451,6180_W2_P3,Perturbed,3.5693625160567297,VL6180X,W2_P1
452,6180_W2_P3,Perturbed,3.881050345285288,VL6180X,W2_P1
453,6180_W2_P3,Perturbed,10.026350160069907,VL6180X,W2_P1
454,6180_W2_P3,Perturbed,8.780848205211441,VL6180X,W2_P1
455,6180_W2_P3,Perturbed,3.9953024559125567,VL6180X,W2_P1
456,6180_W2_P3,Perturbed,3.884668841160042,VL6180X,W2_P1
457,6180_W2_P3,Perturbed,8.141201606329462,VL6180X,W2_P1
458,6180_W2_P3,Perturbed,10.010980175699304,VL6180X,W2_P1
459,6180_R1_P3,Solution,2.500174914011996,VL6180X,R1_P1
460,6180_R1_P3,Perturbed,3.673777217018855,VL6180X,R1_P1
461,6180_R1_P3,Perturbed,6.445321662399922,VL6180X,R1_P1
462,6180_R1_P3,Perturbed,8.708195452922217,VL6180X,R1_P1
463,6180_R1_P3,Perturbed,8.60243243452086,VL6180X,R1_P1
464,6180_R1_P3,Perturbed,8.523704152151849,VL6180X,R1_P1
465,6180_R1_P3,Perturbed,7.949382394066839,VL6180X,R1_P1
466,6180_R1_P3,Perturbed,7.986784226474789,VL6180X,R1_P1
467,6180_R1_P3,Perturbed,6.780417531576858,VL6180X,R1_P1
468,6180_R1_P3,Perturbed,7.788476552534237,VL6180X,R1_P1
469,6180_R1_P3,Perturbed,6.670433601094872,VL6180X,R1_P1
470,6180_R1_P3,Perturbed,3.359354838796621,VL6180X,R1_P1
471,6180_R1_P3,Perturbed,2.517341261438451,VL6180X,R1_P1
472,6180_R1_P3,Perturbed,5.726120426978196,VL6180X,R1_P1
473,6180_R1_P3,Perturbed,6.027981202665331,VL6180X,R1_P1
474,6180_R1_P3,Perturbed,3.0340841950216793,VL6180X,R1_P1
475,6180_R1_P3,Perturbed,3.2661010747435646,VL6180X,R1_P1
476,6180_R1_P3,Perturbed,8.65635526317203,VL6180X,R1_P1
477,6180_R1_P3,Perturbed,10.241381032014676,VL6180X,R1_P1
478,6180_R1_P3,Perturbed,3.073659206215227,VL6180X,R1_P1
479,6180_R1_P3,Perturbed,3.2609307568420127,VL6180X,R1_P1
480,6180_R1_P3,Perturbed,3.5543553757480204,VL6180X,R1_P1
481,6180_R1_P3,Perturbed,3.9659718077052304,VL6180X,R1_P1
482,6180_R1_P3,Perturbed,5.367456707704792,VL6180X,R1_P1
483,6180_R1_P3,Perturbed,5.243819704233624,VL6180X,R1_P1
484,6180_R1_P3,Perturbed,8.064649991845853,VL6180X,R1_P1
485,6180_R1_P3,Perturbed,6.548870614432609,VL6180X,R1_P1
486,6180_R1_P3,Perturbed,6.436131372786129,VL6180X,R1_P1
487,6180_R1_P3,Perturbed,7.382002465365861,VL6180X,R1_P1
488,6180_R1_P3,Perturbed,7.630839134281252,VL6180X,R1_P1
489,6180_R1_P3,Perturbed,9.804026123924551,VL6180X,R1_P1
490,6180_R1_P3,Perturbed,5.113269010365904,VL6180X,R1_P1
491,6180_R1_P3,Perturbed,3.8678787371422145,VL6180X,R1_P1
492,6180_R1_P3,Perturbed,3.3948346533355562,VL6180X,R1_P1
493,6180_R1_P3,Perturbed,5.619721844752401,VL6180X,R1_P1
494,6180_R1_P3,Perturbed,3.2220666638522673,VL6180X,R1_P1
495,6180_R1_P3,Perturbed,4.618487241920274,VL6180X,R1_P1
496,6180_R1_P3,Perturbed,4.358929063692645,VL6180X,R1_P1
497,6180_R1_P3,Perturbed,7.801851970178468,VL6180X,R1_P1
498,6180_R1_P3,Perturbed,6.913288365843923,VL6180X,R1_P1
499,6180_R1_P3,Perturbed,6.973915323059907,VL6180X,R1_P1
500,6180_R1_P3,Perturbed,5.036175293509884,VL6180X,R1_P1
501,6180_R1_P3,Perturbed,5.538721826553874,VL6180X,R1_P1
502,6180_R1_P3,Perturbed,2.8172632446755563,VL6180X,R1_P1
503,6180_R1_P3,Perturbed,3.0681595041557927,VL6180X,R1_P1
504,6180_R1_P3,Perturbed,8.523465585998752,VL6180X,R1_P1
505,6180_R1_P3,Perturbed,9.23662785113289,VL6180X,R1_P1
506,6180_R1_P3,Perturbed,3.1637206301540424,VL6180X,R1_P1
507,6180_R1_P3,Perturbed,5.040645724864858,VL6180X,R1_P1
508,6180_R1_P3,Perturbed,5.569640911582359,VL6180X,R1_P1
509,6180_R1_P3,Perturbed,8.42238599945515,VL6180X,R1_P1
510,6180_W1_P3,Solution,1.4672320066859197,VL6180X,W1_P1
511,6180_W1_P3,Perturbed,3.018094103930951,VL6180X,W1_P1
512,6180_W1_P3,Perturbed,1.5784312999282524,VL6180X,W1_P1
513,6180_W1_P3,Perturbed,6.9613162458443725,VL6180X,W1_P1
514,6180_W1_P3,Perturbed,8.457002227541064,VL6180X,W1_P1
515,6180_W1_P3,Perturbed,6.933846310680871,VL6180X,W1_P1
516,6180_W1_P3,Perturbed,5.340306803373175,VL6180X,W1_P1
517,6180_W1_P3,Perturbed,4.075165612176061,VL6180X,W1_P1
518,6180_W1_P3,Perturbed,4.784052865466605,VL6180X,W1_P1
519,6180_W1_P3,Perturbed,4.547142152105702,VL6180X,W1_P1
520,6180_W1_P3,Perturbed,3.7602515817646798,VL6180X,W1_P1
521,6180_W1_P3,Perturbed,1.6481633834601155,VL6180X,W1_P1
522,6180_W1_P3,Perturbed,1.6064552880947314,VL6180X,W1_P1
523,6180_W1_P3,Perturbed,5.985544717011259,VL6180X,W1_P1
524,6180_W1_P3,Perturbed,5.696126943104905,VL6180X,W1_P1
525,6180_W1_P3,Perturbed,4.452103145638062,VL6180X,W1_P1
526,6180_W1_P3,Perturbed,5.931398640498476,VL6180X,W1_P1
527,6180_W1_P3,Perturbed,3.861502070033938,VL6180X,W1_P1
528,6180_W1_P3,Perturbed,1.9559900908233405,VL6180X,W1_P1
529,6180_W1_P3,Perturbed,2.9482765823923778,VL6180X,W1_P1
530,6180_W1_P3,Perturbed,3.986977416601256,VL6180X,W1_P1
531,6180_W1_P3,Perturbed,4.977535165691255,VL6180X,W1_P1
532,6180_W1_P3,Perturbed,4.893118072164032,VL6180X,W1_P1
533,6180_W1_P3,Perturbed,1.452780911918892,VL6180X,W1_P1
534,6180_W1_P3,Perturbed,2.877204597533982,VL6180X,W1_P1
535,6180_W1_P3,Perturbed,2.1367521036891035,VL6180X,W1_P1
536,6180_W1_P3,Perturbed,3.960639114571888,VL6180X,W1_P1
537,6180_W1_P3,Perturbed,5.398217419145269,VL6180X,W1_P1
538,6180_W1_P3,Perturbed,3.1974353124737953,VL6180X,W1_P1
539,6180_W1_P3,Perturbed,8.68724334489568,VL6180X,W1_P1
540,6180_W1_P3,Perturbed,5.383874143754171,VL6180X,W1_P1
541,6180_W1_P3,Perturbed,4.106265518014175,VL6180X,W1_P1
542,6180_W1_P3,Perturbed,2.595238028463276,VL6180X,W1_P1
543,6180_W1_P3,Perturbed,8.76961665538861,VL6180X,W1_P1
544,6180_W1_P3,Perturbed,6.610695800055961,VL6180X,W1_P1
545,6180_W1_P3,Perturbed,6.309933578046849,VL6180X,W1_P1
546,6180_W1_P3,Perturbed,7.266483208024667,VL6180X,W1_P1
547,6180_W1_P3,Perturbed,3.3213710520682347,VL6180X,W1_P1
548,6180_W1_P3,Perturbed,5.0131936489387074,VL6180X,W1_P1
549,6180_W1_P3,Perturbed,3.1516055278413866,VL6180X,W1_P1
550,6180_W1_P3,Perturbed,2.7945692456663167,VL6180X,W1_P1
551,6180_W1_P3,Perturbed,4.792369997570106,VL6180X,W1_P1
552,6180_W1_P3,Perturbed,6.59714228301329,VL6180X,W1_P1
553,6180_W1_P3,Perturbed,8.456151550101593,VL6180X,W1_P1
554,6180_W1_P3,Perturbed,8.480971450706155,VL6180X,W1_P1
555,6180_W1_P3,Perturbed,2.247622722502701,VL6180X,W1_P1
556,6180_W1_P3,Perturbed,3.578044170944145,VL6180X,W1_P1
557,6180_W1_P3,Perturbed,5.840802468348717,VL6180X,W1_P1
558,6180_W1_P3,Perturbed,5.143205800595837,VL6180X,W1_P1
559,6180_W1_P3,Perturbed,4.431251279967611,VL6180X,W1_P1
560,6180_W1_P3,Perturbed,5.466860156495117,VL6180X,W1_P1
561,6180_R2_P3,Solution,2.280252516306688,VL6180X,R2_P1
562,6180_R2_P3,Perturbed,10.077082411793496,VL6180X,R2_P1
563,6180_R2_P3,Perturbed,9.499638278129007,VL6180X,R2_P1
564,6180_R2_P3,Perturbed,3.364526105045986,VL6180X,R2_P1
565,6180_R2_P3,Perturbed,3.493740185968065,VL6180X,R2_P1
566,6180_R2_P3,Perturbed,13.19855125939639,VL6180X,R2_P1
567,6180_R2_P3,Perturbed,12.189384326834864,VL6180X,R2_P1
568,6180_R2_P3,Perturbed,10.432196276046254,VL6180X,R2_P1
569,6180_R2_P3,Perturbed,9.649498336402177,VL6180X,R2_P1
570,6180_R2_P3,Perturbed,4.076122168602512,VL6180X,R2_P1
571,6180_R2_P3,Perturbed,4.375359401775493,VL6180X,R2_P1
572,6180_R2_P3,Perturbed,9.936379372656601,VL6180X,R2_P1
573,6180_R2_P3,Perturbed,6.77123766428488,VL6180X,R2_P1
574,6180_R2_P3,Perturbed,5.4709012709359826,VL6180X,R2_P1
575,6180_R2_P3,Perturbed,2.7657265404015874,VL6180X,R2_P1
576,6180_R2_P3,Perturbed,6.139692957620824,VL6180X,R2_P1
577,6180_R2_P3,Perturbed,8.081963451739105,VL6180X,R2_P1
578,6180_R2_P3,Perturbed,3.7749869483808016,VL6180X,R2_P1
579,6180_R2_P3,Perturbed,4.933246524329913,VL6180X,R2_P1
580,6180_R2_P3,Perturbed,6.58385976974829,VL6180X,R2_P1
581,6180_R2_P3,Perturbed,6.944458357754702,VL6180X,R2_P1
582,6180_R2_P3,Perturbed,8.617901546746475,VL6180X,R2_P1
583,6180_R2_P3,Perturbed,9.966485368949906,VL6180X,R2_P1
584,6180_R2_P3,Perturbed,7.6636782856902785,VL6180X,R2_P1
585,6180_R2_P3,Perturbed,6.399863817252832,VL6180X,R2_P1
586,6180_R2_P3,Perturbed,4.099888063369842,VL6180X,R2_P1
587,6180_R2_P3,Perturbed,3.433059954790743,VL6180X,R2_P1
588,6180_R2_P3,Perturbed,5.396656550297384,VL6180X,R2_P1
589,6180_R2_P3,Perturbed,6.016522677653051,VL6180X,R2_P1
590,6180_R2_P3,Perturbed,4.951213834501746,VL6180X,R2_P1
591,6180_R2_P3,Perturbed,5.179775281630001,VL6180X,R2_P1
592,6180_R2_P3,Perturbed,4.011085381750132,VL6180X,R2_P1
593,6180_R2_P3,Perturbed,4.036456432292158,VL6180X,R2_P1
594,6180_R2_P3,Perturbed,4.73905725584687,VL6180X,R2_P1
595,6180_R2_P3,Perturbed,6.946202980938814,VL6180X,R2_P1
596,6180_R2_P3,Perturbed,10.23549886835753,VL6180X,R2_P1
597,6180_R2_P3,Perturbed,12.20745735820808,VL6180X,R2_P1
598,6180_R2_P3,Perturbed,7.1026255563949645,VL6180X,R2_P1
599,6180_R2_P3,Perturbed,7.463089180756557,VL6180X,R2_P1
600,6180_R2_P3,Perturbed,3.527068888730619,VL6180X,R2_P1
601,6180_R2_P3,Perturbed,2.994037805743045,VL6180X,R2_P1
602,6180_R2_P3,Perturbed,9.193406473636266,VL6180X,R2_P1
603,6180_R2_P3,Perturbed,8.770875229161625,VL6180X,R2_P1
604,6180_R2_P3,Perturbed,7.855390662520858,VL6180X,R2_P1
605,6180_R2_P3,Perturbed,9.574845466886535,VL6180X,R2_P1
606,6180_R2_P3,Perturbed,3.9608289893260875,VL6180X,R2_P1
607,6180_R2_P3,Perturbed,3.0341714192266753,VL6180X,R2_P1
608,6180_R2_P3,Perturbed,3.226710931142985,VL6180X,R2_P1
609,6180_R2_P3,Perturbed,3.993648585123745,VL6180X,R2_P1
610,6180_R2_P3,Perturbed,3.099949695212897,VL6180X,R2_P1
611,6180_R2_P3,Perturbed,2.3365901617207663,VL6180X,R2_P1
612,6180_R2_P4,Solution,4.204692147487811,VL6180X,R2_P2
613,6180_R2_P4,Perturbed,10.989007465286406,VL6180X,R2_P2
614,6180_R2_P4,Perturbed,15.613025657330567,VL6180X,R2_P2
615,6180_R2_P4,Perturbed,13.014408902563552,VL6180X,R2_P2
616,6180_R2_P4,Perturbed,10.809440988205376,VL6180X,R2_P2
617,6180_R2_P4,Perturbed,5.231586098862638,VL6180X,R2_P2
618,6180_R2_P4,Perturbed,5.104513384368985,VL6180X,R2_P2
619,6180_R2_P4,Perturbed,8.445810054155073,VL6180X,R2_P2
620,6180_R2_P4,Perturbed,41.946257784604086,VL6180X,R2_P2
621,6180_R2_P4,Perturbed,4.597447195546756,VL6180X,R2_P2
622,6180_R2_P4,Perturbed,4.545603567668153,VL6180X,R2_P2
623,6180_R2_P4,Perturbed,7.6064300356979215,VL6180X,R2_P2
624,6180_R2_P4,Perturbed,7.1930740203026255,VL6180X,R2_P2
625,6180_R2_P4,Perturbed,10.249719882748673,VL6180X,R2_P2
626,6180_R2_P4,Perturbed,8.266489183577674,VL6180X,R2_P2
627,6180_R2_P4,Perturbed,7.95116060228144,VL6180X,R2_P2
628,6180_R2_P4,Perturbed,7.083670901802044,VL6180X,R2_P2
629,6180_R2_P4,Perturbed,4.248941217987324,VL6180X,R2_P2
630,6180_R2_P4,Perturbed,4.893038023138788,VL6180X,R2_P2
631,6180_R2_P4,Perturbed,11.899980179988153,VL6180X,R2_P2
632,6180_R2_P4,Perturbed,10.386754040789667,VL6180X,R2_P2
633,6180_R2_P4,Perturbed,10.13139793844968,VL6180X,R2_P2
634,6180_R2_P4,Perturbed,7.715880789600042,VL6180X,R2_P2
635,6180_R2_P4,Perturbed,5.7601813452485615,VL6180X,R2_P2
636,6180_R2_P4,Perturbed,36.86605880990246,VL6180X,R2_P2
637,6180_R2_P4,Perturbed,11.177726292562406,VL6180X,R2_P2
638,6180_R2_P4,Perturbed,7.479812126174022,VL6180X,R2_P2
639,6180_R2_P4,Perturbed,4.325576430847722,VL6180X,R2_P2
640,6180_R2_P4,Perturbed,6.91977808575415,VL6180X,R2_P2
641,6180_R2_P4,Perturbed,13.393320314420684,VL6180X,R2_P2
642,6180_R2_P4,Perturbed,10.907132129315542,VL6180X,R2_P2
643,6180_R2_P4,Perturbed,11.909963457232658,VL6180X,R2_P2
644,6180_R2_P4,Perturbed,13.175352676965021,VL6180X,R2_P2
645,6180_R2_P4,Perturbed,10.22064777675738,VL6180X,R2_P2
646,6180_R2_P4,Perturbed,8.08193621266201,VL6180X,R2_P2
647,6180_R2_P4,Perturbed,8.187933354307388,VL6180X,R2_P2
648,6180_R2_P4,Perturbed,6.2094949030581725,VL6180X,R2_P2
649,6180_R2_P4,Perturbed,4.488661115109878,VL6180X,R2_P2
650,6180_R2_P4,Perturbed,4.155017117229842,VL6180X,R2_P2
651,6180_R2_P4,Perturbed,7.6914526990375665,VL6180X,R2_P2
652,6180_R2_P4,Perturbed,6.4180054022925646,VL6180X,R2_P2
653,6180_R2_P4,Perturbed,5.320276836094993,VL6180X,R2_P2
654,6180_R2_P4,Perturbed,6.571845513957647,VL6180X,R2_P2
655,6180_R2_P4,Perturbed,7.693460713956262,VL6180X,R2_P2
656,6180_R2_P4,Perturbed,6.9637529626060015,VL6180X,R2_P2
657,6180_R2_P4,Perturbed,7.768693857996721,VL6180X,R2_P2
658,6180_R2_P4,Perturbed,11.263076822239233,VL6180X,R2_P2
659,6180_R2_P4,Perturbed,9.381343541812356,VL6180X,R2_P2
660,6180_R2_P4,Perturbed,10.631377842706387,VL6180X,R2_P2
661,6180_R2_P4,Perturbed,8.178746153227179,VL6180X,R2_P2
662,6180_R2_P4,Perturbed,9.057388532061587,VL6180X,R2_P2
663,6180_W2_P4,Solution,3.877643870089969,VL6180X,W2_P2
664,6180_W2_P4,Perturbed,5.71039702844962,VL6180X,W2_P2
665,6180_W2_P4,Perturbed,7.319160480258005,VL6180X,W2_P2
666,6180_W2_P4,Perturbed,8.843956359225391,VL6180X,W2_P2
667,6180_W2_P4,Perturbed,10.170659301203576,VL6180X,W2_P2
668,6180_W2_P4,Perturbed,4.501138039711858,VL6180X,W2_P2
669,6180_W2_P4,Perturbed,5.008011114279687,VL6180X,W2_P2
670,6180_W2_P4,Perturbed,5.369972865625488,VL6180X,W2_P2
671,6180_W2_P4,Perturbed,5.039704276058331,VL6180X,W2_P2
672,6180_W2_P4,Perturbed,12.165021992879245,VL6180X,W2_P2
673,6180_W2_P4,Perturbed,12.057322776736092,VL6180X,W2_P2
674,6180_W2_P4,Perturbed,6.643335675103516,VL6180X,W2_P2
675,6180_W2_P4,Perturbed,5.205928882553896,VL6180X,W2_P2
676,6180_W2_P4,Perturbed,9.19082321009903,VL6180X,W2_P2
677,6180_W2_P4,Perturbed,10.625508933665115,VL6180X,W2_P2
678,6180_W2_P4,Perturbed,11.388850159808802,VL6180X,W2_P2
679,6180_W2_P4,Perturbed,13.023820085720914,VL6180X,W2_P2
680,6180_W2_P4,Perturbed,6.102600667675059,VL6180X,W2_P2
681,6180_W2_P4,Perturbed,4.074315169004207,VL6180X,W2_P2
682,6180_W2_P4,Perturbed,11.859995912435549,VL6180X,W2_P2
683,6180_W2_P4,Perturbed,12.533828719611462,VL6180X,W2_P2
684,6180_W2_P4,Perturbed,7.484659123757857,VL6180X,W2_P2
685,6180_W2_P4,Perturbed,6.476624651383442,VL6180X,W2_P2
686,6180_W2_P4,Perturbed,9.947265325897623,VL6180X,W2_P2
687,6180_W2_P4,Perturbed,12.56347198721891,VL6180X,W2_P2
688,6180_W2_P4,Perturbed,7.23011263669073,VL6180X,W2_P2
689,6180_W2_P4,Perturbed,9.848293166231729,VL6180X,W2_P2
690,6180_W2_P4,Perturbed,11.797932633936867,VL6180X,W2_P2
691,6180_W2_P4,Perturbed,11.473798777010657,VL6180X,W2_P2
692,6180_W2_P4,Perturbed,7.507020866244315,VL6180X,W2_P2
693,6180_W2_P4,Perturbed,11.838674662830277,VL6180X,W2_P2
694,6180_W2_P4,Perturbed,9.195802940850623,VL6180X,W2_P2
695,6180_W2_P4,Perturbed,10.954764008623817,VL6180X,W2_P2
696,6180_W2_P4,Perturbed,12.7440638911977,VL6180X,W2_P2
697,6180_W2_P4,Perturbed,11.146252497236283,VL6180X,W2_P2
698,6180_W2_P4,Perturbed,6.718601167658022,VL6180X,W2_P2
699,6180_W2_P4,Perturbed,9.660448207732188,VL6180X,W2_P2
700,6180_W2_P4,Perturbed,4.469113991966847,VL6180X,W2_P2
701,6180_W2_P4,Perturbed,4.461152892300274,VL6180X,W2_P2
702,6180_W2_P4,Perturbed,5.717727302849433,VL6180X,W2_P2
