2022-02-11T15:22:10, 234.0, 240.0, 237.0, 240.0, 228.0, 234.0, 231.0, 237.0, 237.0, 231.0, 234.0, 228.0, 240.0, 231.0, 231.0, 237.0, 231.0, 237.0, 234.0, 234.0, 237.0, 234.0, 237.0, 234.0, 231.0, 237.0, 237.0, 240.0, 234.0, 240.0, 234.0, 234.0, 231.0, 234.0, 231.0, 234.0, 237.0, 237.0, 231.0, 237.0, 234.0, 237.0, 234.0, 240.0, 234.0, 231.0, 234.0, 234.0, 231.0, 237.0, 237.0
2022-02-11T15:22:29, 255.0, 255.0, 261.0, 258.0, 255.0, 249.0, 252.0, 255.0, 258.0, 258.0, 258.0, 261.0, 255.0, 252.0, 252.0, 255.0, 252.0, 258.0, 255.0, 261.0, 261.0, 255.0, 258.0, 261.0, 252.0, 261.0, 258.0, 255.0, 255.0, 261.0, 255.0, 252.0, 258.0, 261.0, 255.0, 255.0, 261.0, 252.0, 252.0, 249.0, 255.0, 258.0, 249.0, 258.0, 258.0, 261.0, 255.0, 252.0, 255.0, 252.0, 255.0, 249.0
2022-02-11T15:22:49, 162.0, 159.0, 162.0, 162.0, 162.0, 156.0, 159.0, 162.0, 162.0, 159.0, 156.0, 162.0, 159.0, 156.0, 165.0, 159.0, 162.0, 165.0, 159.0, 162.0, 153.0, 156.0, 162.0, 162.0, 165.0, 159.0, 156.0, 156.0, 165.0, 159.0, 159.0, 159.0, 162.0, 165.0, 165.0, 162.0, 162.0, 162.0, 162.0, 162.0, 162.0, 165.0, 159.0, 159.0, 162.0, 162.0, 159.0, 162.0, 162.0, 162.0, 159.0, 159.0
2022-02-11T15:23:08, 258.0, 258.0, 258.0, 258.0, 264.0, 261.0, 258.0, 261.0, 264.0, 261.0, 258.0, 267.0, 261.0, 261.0, 258.0, 261.0, 264.0, 258.0, 258.0, 264.0, 264.0, 264.0, 258.0, 258.0, 267.0, 261.0, 264.0, 264.0, 264.0, 264.0, 264.0, 270.0, 261.0, 264.0, 261.0, 258.0, 264.0, 264.0, 264.0, 258.0, 261.0, 264.0, 264.0, 258.0, 252.0, 255.0, 264.0, 261.0, 261.0, 261.0, 264.0
2022-02-11T15:23:27, 252.0, 258.0, 252.0, 255.0, 255.0, 252.0, 255.0, 252.0, 258.0, 258.0, 255.0, 255.0, 252.0, 255.0, 255.0, 255.0, 255.0, 255.0, 252.0, 249.0, 252.0, 255.0, 255.0, 252.0, 255.0, 255.0, 255.0, 258.0, 255.0, 255.0, 252.0, 252.0, 255.0, 258.0, 252.0, 255.0, 258.0, 249.0, 249.0, 255.0, 255.0, 255.0, 255.0, 249.0, 252.0, 255.0, 252.0, 255.0, 255.0, 255.0, 255.0, 255.0
2022-02-11T15:23:46, 276.0, 273.0, 276.0, 273.0, 273.0, 267.0, 267.0, 273.0, 273.0, 273.0, 270.0, 270.0, 267.0, 273.0, 273.0, 273.0, 276.0, 276.0, 270.0, 273.0, 276.0, 276.0, 279.0, 279.0, 273.0, 273.0, 273.0, 273.0, 276.0, 270.0, 273.0, 267.0, 273.0, 276.0, 276.0, 270.0, 273.0, 276.0, 270.0, 270.0, 273.0, 273.0, 276.0, 273.0, 273.0, 276.0, 270.0, 270.0, 276.0, 273.0, 270.0, 276.0
2022-02-11T15:24:05, 84.0, 84.0, 84.0, 84.0, 81.0, 84.0, 84.0, 84.0, 84.0, 81.0, 81.0, 84.0, 81.0, 81.0, 87.0, 84.0, 84.0, 84.0, 84.0, 81.0, 84.0, 84.0, 81.0, 84.0, 87.0, 84.0, 81.0, 81.0, 84.0, 81.0, 87.0, 81.0, 81.0, 87.0, 87.0, 81.0, 84.0, 81.0, 81.0, 84.0, 81.0, 84.0, 84.0, 84.0, 78.0, 84.0, 81.0, 84.0, 81.0, 81.0, 81.0
2022-02-11T15:24:24, 63.0, 63.0, 66.0, 63.0, 66.0, 63.0, 66.0, 63.0, 60.0, 63.0, 66.0, 69.0, 66.0, 63.0, 66.0, 66.0, 66.0, 63.0, 63.0, 63.0, 69.0, 66.0, 63.0, 66.0, 66.0, 66.0, 63.0, 66.0, 66.0, 66.0, 66.0, 63.0, 66.0, 63.0, 66.0, 66.0, 63.0, 66.0, 63.0, 66.0, 63.0, 66.0, 66.0, 63.0, 63.0, 66.0, 66.0, 63.0, 63.0, 66.0, 66.0, 69.0
2022-02-11T15:24:43, 81.0, 81.0, 78.0, 78.0, 81.0, 81.0, 81.0, 84.0, 84.0, 78.0, 81.0, 81.0, 81.0, 78.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 78.0, 81.0, 78.0, 81.0, 78.0, 81.0, 81.0, 78.0, 81.0, 81.0, 81.0, 84.0, 81.0, 81.0, 81.0, 81.0, 81.0, 81.0, 78.0, 84.0, 81.0, 78.0, 81.0, 81.0, 81.0, 78.0, 78.0, 78.0, 84.0, 81.0
2022-02-11T15:25:02, 78.0, 81.0, 78.0, 78.0, 81.0, 81.0, 84.0, 78.0, 81.0, 78.0, 78.0, 81.0, 81.0, 78.0, 81.0, 78.0, 78.0, 78.0, 81.0, 78.0, 81.0, 78.0, 78.0, 81.0, 75.0, 81.0, 78.0, 81.0, 81.0, 78.0, 81.0, 78.0, 78.0, 81.0, 81.0, 78.0, 78.0, 81.0, 78.0, 75.0, 78.0, 81.0, 81.0, 78.0, 78.0, 81.0, 78.0, 81.0, 81.0, 78.0, 78.0
