2022-02-01T16:42:59, 251.0, 249.0, 251.0, 249.0, 250.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 248.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 249.0, 250.0, 249.0, 250.0, 250.0, 250.0, 250.0, 250.0
2022-02-01T16:43:15, 278.0, 278.0, 277.0, 278.0, 277.0, 278.0, 277.0, 278.0, 277.0, 278.0, 278.0, 278.0, 278.0, 278.0, 279.0, 279.0, 278.0, 279.0, 279.0, 279.0, 279.0, 279.0, 278.0, 280.0, 278.0, 279.0, 277.0, 278.0, 277.0, 278.0, 277.0
2022-02-01T16:43:30, 288.0, 289.0, 288.0, 288.0, 287.0, 288.0, 286.0, 289.0, 287.0, 288.0, 287.0, 286.0, 287.0, 286.0, 287.0, 287.0, 288.0, 286.0, 288.0, 286.0, 287.0, 286.0, 288.0, 287.0, 289.0, 287.0, 288.0, 286.0, 289.0, 286.0, 289.0
2022-02-01T16:43:45, 261.0, 262.0, 260.0, 261.0, 260.0, 261.0, 261.0, 260.0, 261.0, 259.0, 262.0, 260.0, 262.0, 259.0, 261.0, 259.0, 261.0, 259.0, 261.0, 260.0, 260.0, 261.0, 259.0, 260.0, 259.0, 261.0, 259.0, 262.0, 259.0, 262.0, 259.0, 262.0
2022-02-01T16:44:00, 277.0, 273.0, 277.0, 275.0, 276.0, 275.0, 275.0, 274.0, 276.0, 275.0, 275.0, 276.0, 275.0, 277.0, 275.0, 277.0, 275.0, 277.0, 275.0, 277.0, 274.0, 277.0, 275.0, 277.0, 275.0, 278.0, 275.0, 277.0, 275.0, 276.0, 275.0
2022-02-01T16:44:15, 203.0, 201.0, 202.0, 202.0, 201.0, 202.0, 201.0, 202.0, 201.0, 202.0, 201.0, 202.0, 201.0, 202.0, 201.0, 201.0, 201.0, 201.0, 201.0, 202.0, 202.0, 202.0, 202.0, 202.0, 202.0, 201.0, 202.0, 202.0, 202.0, 202.0, 201.0, 201.0
2022-02-01T16:44:30, 207.0, 205.0, 207.0, 205.0, 208.0, 205.0, 207.0, 207.0, 206.0, 207.0, 206.0, 207.0, 206.0, 208.0, 206.0, 207.0, 206.0, 207.0, 207.0, 206.0, 206.0, 207.0, 206.0, 208.0, 206.0, 207.0, 207.0, 207.0, 207.0, 207.0, 206.0
2022-02-01T16:44:45, 211.0, 209.0, 212.0, 210.0, 213.0, 211.0, 214.0, 213.0, 214.0, 213.0, 211.0, 214.0, 211.0, 214.0, 211.0, 214.0, 210.0, 213.0, 210.0, 212.0, 209.0, 211.0, 210.0, 210.0, 211.0, 211.0, 210.0, 210.0, 211.0, 211.0, 210.0
2022-02-01T16:45:00, 222.0, 221.0, 222.0, 221.0, 223.0, 220.0, 223.0, 221.0, 223.0, 222.0, 223.0, 222.0, 223.0, 222.0, 222.0, 221.0, 222.0, 221.0, 222.0, 221.0, 222.0, 221.0, 222.0, 221.0, 222.0, 221.0, 222.0, 221.0, 221.0, 220.0, 221.0
2022-02-01T16:45:15, 238.0, 239.0, 239.0, 240.0, 240.0, 239.0, 240.0, 240.0, 241.0, 240.0, 241.0, 240.0, 241.0, 240.0, 240.0, 240.0, 238.0, 241.0, 237.0, 242.0, 236.0, 241.0, 236.0, 242.0, 235.0, 242.0, 236.0, 241.0, 237.0, 240.0, 238.0, 239.0
