2022-02-01T16:32:32, 426.0, 425.0, 424.0, 425.0, 424.0, 424.0, 423.0, 423.0, 424.0, 423.0, 423.0, 421.0, 422.0, 422.0, 424.0, 423.0, 424.0, 424.0, 424.0, 423.0, 425.0, 423.0, 427.0, 425.0, 427.0, 424.0, 427.0, 424.0, 428.0, 426.0, 428.0
2022-02-01T16:32:47, 290.0, 289.0, 290.0, 289.0, 291.0, 289.0, 292.0, 289.0, 292.0, 290.0, 292.0, 289.0, 291.0, 289.0, 291.0, 290.0, 291.0, 290.0, 291.0, 289.0, 291.0, 289.0, 291.0, 290.0, 291.0, 290.0, 290.0, 290.0, 291.0, 290.0, 290.0
2022-02-01T16:33:02, 289.0, 290.0, 290.0, 289.0, 290.0, 290.0, 291.0, 290.0, 290.0, 290.0, 291.0, 289.0, 292.0, 288.0, 292.0, 289.0, 291.0, 289.0, 291.0, 289.0, 292.0, 289.0, 291.0, 289.0, 290.0, 289.0, 289.0, 289.0, 290.0, 289.0, 290.0
2022-02-01T16:33:17, 294.0, 293.0, 293.0, 293.0, 294.0, 292.0, 293.0, 292.0, 294.0, 293.0, 294.0, 294.0, 295.0, 294.0, 295.0, 294.0, 294.0, 295.0, 294.0, 294.0, 294.0, 294.0, 294.0, 294.0, 293.0, 293.0, 293.0, 294.0, 294.0, 293.0, 294.0
2022-02-01T16:33:32, 301.0, 299.0, 300.0, 299.0, 300.0, 299.0, 300.0, 299.0, 299.0, 300.0, 299.0, 301.0, 299.0, 300.0, 300.0, 301.0, 301.0, 301.0, 301.0, 301.0, 301.0, 299.0, 301.0, 299.0, 302.0, 299.0, 301.0, 300.0, 301.0, 300.0, 301.0
2022-02-01T16:33:47, 319.0, 319.0, 318.0, 319.0, 317.0, 319.0, 317.0, 319.0, 317.0, 318.0, 317.0, 318.0, 317.0, 318.0, 317.0, 318.0, 318.0, 319.0, 318.0, 318.0, 319.0, 318.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0, 319.0
2022-02-01T16:34:02, 293.0, 292.0, 293.0, 292.0, 293.0, 291.0, 293.0, 291.0, 292.0, 292.0, 293.0, 291.0, 293.0, 291.0, 294.0, 291.0, 293.0, 292.0, 293.0, 291.0, 293.0, 291.0, 293.0, 291.0, 292.0, 290.0, 291.0, 290.0, 291.0, 290.0, 291.0
2022-02-01T16:34:17, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 170.0, 169.0, 170.0, 170.0, 170.0, 169.0, 169.0, 169.0, 169.0, 169.0, 169.0, 170.0, 169.0, 170.0, 169.0, 170.0, 169.0, 170.0, 170.0, 169.0, 170.0, 169.0, 169.0, 169.0
2022-02-01T16:34:32, 190.0, 191.0, 191.0, 192.0, 191.0, 192.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 191.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 192.0, 193.0
2022-02-01T16:34:47, 97.0, 98.0, 97.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 98.0, 99.0, 98.0, 99.0, 98.0, 99.0, 98.0, 98.0, 98.0, 99.0, 98.0, 98.0
