2022-02-01T16:06:43, 389.0, 389.0, 388.0, 390.0, 389.0, 388.0, 390.0, 390.0, 390.0, 389.0, 389.0, 386.0, 389.0, 387.0, 389.0, 388.0, 388.0, 388.0, 387.0, 389.0, 387.0, 390.0, 390.0, 390.0, 389.0, 389.0, 388.0, 388.0, 387.0, 388.0, 388.0
2022-02-01T16:06:58, 329.0, 324.0, 330.0, 325.0, 330.0, 324.0, 329.0, 324.0, 329.0, 325.0, 328.0, 324.0, 328.0, 324.0, 327.0, 324.0, 327.0, 325.0, 328.0, 325.0, 329.0, 325.0, 328.0, 326.0, 328.0, 326.0, 328.0, 326.0, 327.0, 326.0, 326.0, 327.0
2022-02-01T16:07:14, 343.0, 340.0, 343.0, 341.0, 340.0, 341.0, 341.0, 343.0, 340.0, 342.0, 340.0, 342.0, 339.0, 342.0, 339.0, 342.0, 342.0, 342.0, 343.0, 340.0, 341.0, 341.0, 341.0, 342.0, 342.0, 341.0, 341.0, 342.0, 341.0, 341.0, 340.0
2022-02-01T16:07:29, 262.0, 258.0, 261.0, 259.0, 261.0, 260.0, 262.0, 260.0, 261.0, 259.0, 261.0, 260.0, 261.0, 260.0, 261.0, 259.0, 261.0, 260.0, 261.0, 261.0, 262.0, 262.0, 262.0, 262.0, 262.0, 262.0, 263.0, 262.0, 264.0, 262.0, 263.0, 261.0
2022-02-01T16:07:44, 306.0, 310.0, 306.0, 310.0, 306.0, 311.0, 307.0, 309.0, 307.0, 309.0, 308.0, 308.0, 308.0, 308.0, 308.0, 307.0, 307.0, 307.0, 308.0, 307.0, 308.0, 306.0, 306.0, 306.0, 306.0, 307.0, 305.0, 308.0, 305.0, 308.0, 304.0
2022-02-01T16:07:59, 258.0, 258.0, 258.0, 257.0, 258.0, 258.0, 258.0, 258.0, 258.0, 258.0, 257.0, 258.0, 258.0, 259.0, 259.0, 260.0, 259.0, 259.0, 259.0, 259.0, 258.0, 259.0, 259.0, 258.0, 258.0, 259.0, 258.0, 258.0, 258.0, 259.0, 258.0
2022-02-01T16:08:14, 267.0, 268.0, 265.0, 267.0, 265.0, 268.0, 266.0, 268.0, 266.0, 268.0, 266.0, 267.0, 265.0, 267.0, 267.0, 268.0, 268.0, 267.0, 267.0, 268.0, 267.0, 268.0, 268.0, 267.0, 269.0, 267.0, 268.0, 267.0, 268.0, 269.0, 269.0
2022-02-01T16:08:29, 146.0, 147.0, 146.0, 147.0, 146.0, 147.0, 146.0, 147.0, 146.0, 147.0, 146.0, 147.0, 146.0, 147.0, 147.0, 147.0, 147.0, 147.0, 147.0, 146.0, 147.0, 146.0, 147.0, 146.0, 146.0, 146.0, 145.0, 146.0, 145.0, 146.0, 145.0
2022-02-01T16:08:44, 193.0, 193.0, 193.0, 193.0, 194.0, 193.0, 194.0, 194.0, 192.0, 194.0, 192.0, 193.0, 191.0, 192.0, 191.0, 191.0, 191.0, 192.0, 190.0, 192.0, 190.0, 192.0, 190.0, 193.0, 191.0, 194.0, 189.0, 193.0, 190.0, 194.0, 190.0, 193.0
2022-02-01T16:08:59, 167.0, 167.0, 167.0, 166.0, 168.0, 167.0, 168.0, 167.0, 168.0, 168.0, 168.0, 168.0, 168.0, 169.0, 168.0, 169.0, 167.0, 169.0, 167.0, 169.0, 167.0, 168.0, 168.0, 168.0, 168.0, 168.0, 168.0, 168.0, 169.0, 168.0, 169.0
