,radius,p_error,u_error,a_error
74,0.1,2.215979073207741,0.2154530210795857,84.90496406715461
75,0.1,3.906015429542631,0.43283716344374407,93.36310287808766
76,0.1,3.1753869190078086,0.43967489402731263,78.66898407374775
77,0.1,0.5703502477205273,0.008902585216246397,66.67774850387366
78,0.1,0.5621130979639121,0.07314116782869272,93.97165991551897
79,0.1,2.559791987220566,0.3156753091392339,90.82296502513519
80,0.1,2.181535339443156,0.25987686884644545,86.67705621193745
81,0.1,4.7274213048416005,0.5065077818432849,81.60808090817649
82,0.1,0.2623197365326817,0.07253992490119117,95.51223197000684
83,0.1,0.8179137972668596,0.024623572290521062,92.31116889921427
84,0.1,0.8386246633296912,0.10665051425009767,86.43318488160395
85,0.1,1.1148113752543507,0.06705597976714821,76.94748030579144
86,0.1,0.9408542172416489,0.024893486671700164,78.60661149538788
87,0.1,1.155416650543454,0.02701362463698982,90.35174039615409
88,0.1,4.913323484413999,0.5917866402862906,89.73371122895166
89,0.1,3.6218251873484557,0.33603228153468406,90.57870008225875
90,0.1,0.9598059669906456,0.08826921158611187,74.54846069165366
91,0.1,0.4311026398017966,0.04590291002949742,73.15557221532767
92,0.1,1.916080190329317,0.2207438476127418,79.69158269337792
93,0.1,2.9344059736541226,0.16421632419988882,86.99956232304942
94,0.1,1.7902211242978026,0.21652264847300115,78.73164138299295
95,0.1,2.7394225332236104,0.24847043616538403,60.90849327646828
96,0.1,1.1614417236571268,0.1700363249196581,80.92261302766487
97,0.1,1.770033358213819,0.06507082653780044,71.87085470132291
98,0.1,3.140364127995097,0.3545555742570385,75.94261512235207
99,0.1,2.07197491093801,0.11500333740358291,86.49701162645599
100,0.4,0.49091013724540683,0.03242591438681605,78.12190479438043
101,0.4,1.6873662628720445,0.19329821657457846,90.65069682536802
102,0.4,1.9293589567181655,0.1394009820385451,57.61332724182281
103,0.4,10.737414362750012,1.0167589740987644,85.95212768536102
104,0.4,3.099178343365865,0.20303939021830314,53.2717641442125
105,0.4,2.035214523768972,0.2346824070944799,80.1229118465296
106,0.4,1.5858210210192376,0.2589847834304554,78.64807512610616
107,0.4,3.180334551608823,0.1811100268802102,78.9442308182139
108,0.4,5.068639494543199,0.6659797274515599,92.97611653988217
109,0.4,4.417319688773268,0.6695816365709488,88.46755327005398
110,0.4,1.515925045976165,0.16430435055469203,42.15616943610961
111,0.4,0.27086672170499376,0.06368946406802774,73.89180897111467
112,0.4,2.857762196739155,0.1229094742991757,82.2418426722099
113,0.4,0.5903555769092176,0.07607208976654724,74.02474508723411
114,0.4,0.12992295942351903,0.006916107609893988,70.86262876051002
115,0.4,3.0635320302167064,0.23891128670035003,77.6214903075439
116,0.4,0.5520811190451634,0.03945541354708728,64.95826168367402
117,0.4,0.660468476283068,0.05869565639601146,90.99320841305143
118,0.4,1.0096404350897574,0.025234484976187136,47.608662019514426
119,0.4,2.6983691644416283,0.3116758027288933,71.8133807406542
120,0.4,0.13064213318009862,0.05245391612194074,74.53334779087909
121,0.4,2.656827574206652,0.28561991018050464,92.37483696549911
122,0.4,5.884028638569817,0.4061539114514087,92.7359252372127
123,0.4,1.5496879724882247,0.03899934937209432,66.12273148331687
124,0.4,0.9697089588126624,0.21985684226328917,90.07920172741775
125,0.4,3.9846370524019306,0.3698394210602876,91.2642982391751
126,0.4,0.1465011867153762,0.017065381560611124,62.05832351519567
127,0.4,2.752886909346253,0.2782660747709825,70.81767995003818
128,0.4,4.261840058395944,0.44571924672432484,94.57154580794091
129,0.4,2.2410043334943004,0.3209444326664244,76.21226937777152
130,0.4,1.8943129025587,0.1161643702857661,83.17114024734083
131,0.4,1.5567024689784328,0.08241491595883331,73.22458034949344
132,0.4,1.4846548526110932,0.18308786512267547,80.05910649299476
133,0.4,4.422160479362462,0.44716040330424844,76.18749060809043
134,0.4,0.16181427624387548,0.024733043131145598,54.00263747887289
135,0.4,1.2819033852783142,0.10363284223678426,82.41221824775786
136,0.4,0.2894491163013198,0.01685772241698626,95.10892505556218
137,0.4,4.291531801800597,0.09111563955107739,76.2394537667514
138,0.4,0.9588522062620588,0.028371721921857107,92.46116962773152
139,0.4,5.7549964549933765,0.5272180612595941,91.9911007997341
140,0.4,4.308595492368698,0.4775772968733217,91.9503188096372
141,0.4,0.35542403165187575,0.042909973387027955,72.33946163121502
142,0.4,3.296387429343186,0.32412203924245336,63.74411375860416
143,0.4,9.130001351097789,0.9848634017568656,90.67868465894131
144,0.4,1.6244036542036515,0.09527794498523624,61.901747949601216
145,0.4,3.324171304674636,0.4779490741592469,94.26110724079426
146,0.4,2.597693302194953,0.24708011586589215,65.92314147178642
147,0.4,4.724426938212333,0.4676365598141801,92.35009005655729
148,0.4,1.103968183193587,0.05144988673739202,76.10944716675486
149,0.4,1.4130999000738558,0.13067452962674203,84.9818132132112
150,0.4,1.7161350657084418,0.040070696997277035,76.4274049131475
151,0.4,1.3807174505405608,0.15147293692080968,73.08942886479021
152,0.4,2.7992981943079718,0.45096344074144906,90.81905468608763
153,0.4,0.31942367281586387,0.027092368429458953,74.71832177088743
154,0.4,4.146020282801701,0.5896433149855208,89.65503550243552
155,0.4,1.1075644948352315,0.03498788111443007,84.42880310906047
156,0.4,3.398680626067972,0.24851968712421368,84.52177683344196
157,0.4,1.2501403365926984,0.058453439114636185,66.71983310924324
158,0.4,1.6716956241110266,0.18507722465914592,30.42391430150141
159,0.4,1.424482241285703,0.280618335053881,91.93524562544532
160,0.4,1.296225260570192,0.025139759972208003,84.60614439569838
161,0.4,1.146298186338467,0.11300511563505215,54.84470859567335
162,0.4,1.0227872243780776,0.09495623392114745,70.00970811474943
163,0.4,1.7746503595026957,0.15799642194277264,58.777695910500306
164,0.4,1.6067845535952747,0.1956831492396855,93.23915675101927
165,0.4,1.0532880511663172,0.12060441190934937,55.81877354172395
166,0.4,0.9148625506390924,0.21881343294722325,78.47492553321905
167,0.4,0.8213357848278414,0.09243237413486038,74.52792575912409
168,0.4,1.0964710849979489,0.09056642062754622,101.10790951372003
169,0.4,2.362828062291775,0.11620138503417468,82.10881242888586
170,0.4,1.8581687229932922,0.15474868170601946,73.12461802845895
171,0.4,1.173489491005357,0.18835723417683345,75.77707239717775
172,0.4,7.567150644360922,0.9189707849879463,80.22266613421608
173,0.4,5.798278793694081,0.7308134602852758,86.66551767174043
174,0.4,2.5229579840301133,0.35442713937504844,78.36297464838432
175,0.4,2.3522220976896855,0.22953151737551555,67.6087613894736
176,0.4,1.2072312228245377,0.06629901205353558,56.810827395562704
177,0.4,2.5520872928995133,0.32089471890443183,79.90042325986437
178,0.4,5.467792454932167,0.6307452757904529,78.61909874012959
179,0.4,0.8166602638765158,0.04522017938647432,80.90955927118624
180,0.4,3.585507820702537,0.32902167677692323,86.67494476027379
181,0.4,4.779483721440082,0.5286922663167245,87.62186057578647
182,0.4,2.4073002502935275,0.19941486251348012,79.27228678572081
183,0.4,3.0996380972914626,0.28034870975376497,74.51394540496696
184,0.4,0.6452381660754245,0.06241020232400046,71.96285895635775
185,0.4,2.3214755295207152,0.23545018623778194,87.29180579492817
186,0.4,2.2464432839171584,0.10384001437369125,97.3283590640933
187,0.4,0.7752932433533699,0.052127967235716395,91.91983424688644
188,0.4,0.6146727698060593,0.05768141376238462,106.45698319634334
189,0.4,0.8096416633399556,0.04606653554530778,92.50065935640534
190,0.4,2.0809000363534893,0.13599696439217906,58.42026670509745
191,0.4,1.325397729734244,0.052320308202410966,79.5167580145592
192,0.4,2.8595910368265,0.2934798577036407,74.34922141429637
193,0.4,6.02141167515829,0.4679930033050305,86.1181404067977
194,0.4,1.4274129000993312,0.05296013100594577,65.76696273981517
195,0.4,1.8259735983261705,0.14208324349293422,76.94091160490674
196,0.4,0.27549462560731175,0.024941180712352906,55.168998874200035
197,0.4,2.401101267199431,0.2176521821685411,57.02313316655716
198,0.4,0.7005303719844993,0.017430148941466328,74.80087069500617
199,0.4,2.101579963719432,0.08820441071239506,32.75598333933542
200,0.7,0.9790036877705834,0.08473424956409278,23.05978077032612
201,0.7,0.135543322965161,0.03731366282712237,17.98925302302241
202,0.7,1.1488515230918492,0.04861861044435384,57.51895711107964
203,0.7,6.263302008441517,0.32132456558623723,83.1931588339696
204,0.7,0.9720553241153835,0.052332311814650506,32.5371110419396
205,0.7,4.336533161674546,0.3545005308406391,76.8021318881387
206,0.7,0.055686314572128526,0.049071447953541424,28.597209396846115
207,0.7,1.8978268605868591,0.04513702382335296,41.23181092086893
208,0.7,0.6072783072082566,0.06265818324885947,22.194140183223876
209,0.7,1.6376729822812441,0.09693940477028974,31.71612338427412
210,0.7,1.993489760918665,0.17714930060669634,41.48534860614309
211,0.7,0.673144319764747,0.069471073279504,17.625515913477223
212,0.7,0.2291612723955689,0.08074297899389211,76.47161257201891
213,0.7,0.5468852843162004,0.10600564010938736,42.117986105316504
214,0.7,0.6657096689064417,0.06501187702771118,21.520102102115104
215,0.7,1.3435008100621828,0.0755011260665108,53.55250891096443
216,0.7,1.1219541993028688,0.02324441114333877,53.37432531172347
217,0.7,0.6754645169247611,0.030669700605608186,51.1274742545706
218,0.7,1.1433506814181642,0.07419291271603194,33.80426308040837
219,0.7,0.4563699721619146,0.05365645241642191,46.71940000412986
220,0.7,0.6060522212598328,0.04249757931625919,24.63419884620741
221,0.7,1.643309519591155,0.12437518157904483,2.102589791091204
222,0.7,2.9503641933734626,0.13715362983033577,77.62137016735521
223,0.7,0.8955889650108334,0.0682221886295418,28.057734279956236
224,0.7,0.5938077448363983,0.03660451819570227,31.593752766938966
225,0.7,0.729619537360084,0.10575547389058361,18.444087579186704
226,0.7,2.439955476048622,0.11678892913721316,46.76602043779598
227,0.7,1.822665531472855,0.17090774239769974,52.85228846465579
228,0.7,3.027658925388769,0.3372040732550299,57.55961930563528
229,0.7,5.831356213128069,0.36843764160202924,96.0953238895909
230,0.7,2.2878096121634943,0.14878114304902706,40.03084079156447
231,0.7,2.0393672403503094,0.19894267849199457,61.38758069811297
232,0.7,1.6338044718506064,0.13641922226875705,46.54925595536547
233,0.7,0.9141110528698094,0.10410257294586214,8.054460662508701
234,0.7,3.2329903046691175,0.2320133399069575,66.74567841987637
235,0.7,0.7804086692861313,0.05360521417507498,14.238052652750603
236,0.7,1.695086386552147,0.09392847816521813,66.28278646320013
237,0.7,0.8331709000958668,0.049197772131834336,26.824592135339884
238,0.7,1.7425360034526254,0.048104498520561687,30.44029724328863
239,0.7,0.9963589517102375,0.10253573422935558,28.674228999268813
240,0.7,1.6821167832758515,0.15696303907277798,32.63584378499571
241,0.7,0.8609469955876199,0.058692750058056874,30.0030323974123
242,0.7,2.341325221668511,0.24079639401950956,36.32546706617164
243,0.7,1.6499523431119096,0.09124114744000478,59.87104627201787
244,0.7,1.3725360657459784,0.15857051469829958,55.497173710939514
245,0.7,1.130842404538464,0.08918991696450831,25.73323486713432
246,0.7,0.7781739615989997,0.05720687813747313,49.23946964887362
247,0.7,1.0855148749733334,0.09846409215168095,35.25735249767788
248,0.7,0.9502473686399738,0.019008156049465336,17.74720661907132
249,0.7,0.6880636881131152,0.021573720314817805,24.61446195149713
250,0.7,1.7765612978748757,0.16829740745928165,45.81966402960962
251,0.7,1.6772385852863827,0.05152203062333596,57.20681093292492
252,0.7,1.408071178435037,0.13732946970787205,31.883360239094973
253,0.7,2.2348877809837124,0.21820170074082773,55.30904207534812
254,0.7,2.8271387715063776,0.1095027825295627,87.80383229525496
255,0.7,3.5466779132004542,0.3506537791730514,90.37938360156276
256,0.7,1.0391485315613014,0.06196910797337895,39.182003902209566
257,0.7,1.1483473276826137,0.13759180691210662,52.88978579649789
258,0.7,2.2130703017839624,0.056000349016872064,61.02879010884318
259,0.7,1.8250825302306108,0.0855176689998088,27.473621232160635
260,0.7,3.51239336838532,0.35777607747210277,82.71941908970999
261,0.7,2.3236224531142224,0.0876424064873489,53.053747570243736
262,0.7,1.5817562928246292,0.14094664535189352,44.130398865316714
263,0.7,1.6268619331778917,0.12192471950078229,52.05301449365365
264,0.7,0.6713697113005628,0.04511404834300524,41.6944419978782
265,0.7,1.877440190635551,0.06947140772390041,54.89259891197815
266,0.7,3.1375763291366665,0.24912076171377576,49.29781048492247
267,0.7,1.167209612855011,0.07672228341716993,35.01520348974833
268,0.7,0.8389027787320988,0.05422281098687219,44.63035088588941
269,0.7,0.4705310337470318,0.01624416893371205,30.91156911971515
270,0.7,0.8214695709794853,0.034695797417311734,41.73090948824139
271,0.7,1.7374854360132916,0.1420573855099012,14.956331046550526
272,0.7,0.8923799129701631,0.1243504143887046,49.20275698798813
273,0.7,2.8766006454556003,0.3183614817492252,98.4918581004411
274,0.7,1.430257628534418,0.17149327577389742,7.0431883756289215
275,0.7,1.2445430929094372,0.1975914810453565,59.776061434734316
276,0.7,2.2241089160290137,0.152139723602374,57.52704736510824
277,0.7,1.9464225258180787,0.21673470768365097,55.900622601371225
278,0.7,1.4041883472642376,0.11369333116900279,69.64572782628322
279,0.7,0.7317131199158269,0.09261238167002128,11.833389654998626
280,0.7,1.6975638550720957,0.11852185029707371,62.14018068424638
281,0.7,1.3802755303765895,0.12314071562830646,17.92905570032241
282,0.7,2.3461716076016095,0.06744849802929234,40.787149268853206
283,0.7,0.5315237267695412,0.029466040412143152,29.135197526717665
284,0.7,1.4458490637212271,0.03011601346941952,45.58398214130951
285,0.7,2.1900561230760203,0.2502341751856269,58.394501699966604
286,0.7,1.8947523928789805,0.10304721775498966,47.20553433019997
287,0.7,1.9755345540928269,0.10091242297621732,55.4112352293188
288,0.7,0.5081011561875369,0.04996116544162661,41.99764590225859
289,0.7,2.2330684053269834,0.12784255761449365,45.9888023327477
290,0.7,1.735894342003884,0.18510356772293296,5.486355436804501
291,0.7,0.8452318740636285,0.058783334185020894,47.14483691272794
292,0.7,1.1444247432366894,0.1164216033241563,69.60640819005484
293,0.7,2.627563893714743,0.48945816804877756,81.58461648327331
294,0.7,2.2743627153316734,0.14879011674095502,61.210819176923394
295,0.7,0.955053237924846,0.120227763836703,59.08924353414384
296,0.7,1.5137338183934756,0.0759124785292644,28.607880989484173
297,0.7,1.5003951976085617,0.14720478027594092,9.927421420428976
298,0.7,0.678357989604389,0.04415561025012651,26.190701129278906
299,0.7,1.4436156582374196,0.2023142915610789,26.60130839216723
300,1.0,2.603270231829565,0.16270326806785806,18.111126535927763
301,1.0,0.720048111247964,0.08942721745577922,21.96280628974915
302,1.0,1.4934504772070443,0.10573167172279559,17.912113863591856
303,1.0,0.9763328199207106,0.10003530029042496,24.356916312286366
304,1.0,1.0076954886078373,0.09352053278207403,35.36879523773514
305,1.0,0.5951447106716549,0.010529982175606705,14.227073489691444
306,1.0,2.5355961217485543,0.2570191744588461,19.393206258789586
307,1.0,0.7606409861835803,0.05976418147452741,19.137006985323385
308,1.0,0.7948774851238779,0.06394178437253197,10.786652416128524
309,1.0,0.8460941844697837,0.07319053161776412,19.131869807904355
310,1.0,2.274404328525459,0.12387831399099551,24.596267426157326
311,1.0,0.5596452492093096,0.07125255715883333,13.785184395250239
312,1.0,0.7484690544286622,0.07500676718574656,3.428194600789641
313,1.0,0.9796318334356341,0.11599732084916607,7.059018397379736
314,1.0,0.7452660085147107,0.08063076808575848,16.42261378901208
315,1.0,1.0272844633993021,0.07674047058396719,15.766834583457145
316,1.0,1.5733222065676733,0.14990793769171354,1.5946334066001002
317,1.0,1.0909505787590459,0.10271243741808178,27.21385420808736
318,1.0,0.38251959724907353,0.02027954480471242,15.126548050456739
319,1.0,1.504936640348773,0.144154349462591,22.224895094343065
320,1.0,1.9172848334000279,0.13245651298020297,23.386141285689536
321,1.0,0.18485832539089816,0.023942999704039764,16.036759561169006
322,1.0,0.7930347424193288,0.09465267448506204,13.69276191797633
323,1.0,1.7613175597448563,0.1526170700271962,28.845935309601536
324,1.0,1.235288686821717,0.14482605684805566,7.537241778580135
325,1.0,0.343563520017651,0.02253448696552721,28.19346255845619
326,1.0,0.866348676672943,0.0893191780259674,8.298805166175772
327,1.0,1.178133394124936,0.0987989506476174,13.14970933182582
328,1.0,0.7332152049478058,0.0636732367316351,25.759490089811113
329,1.0,0.5826203304880275,0.07941612291454993,12.677882010988423
330,1.0,1.3980343204264578,0.15623210739614646,22.228495514811726
331,1.0,0.44612042797915225,0.05253056557488157,24.929207602134895
332,1.0,0.1895604082106964,0.0056259764754712244,5.467812309371629
333,1.0,2.626202347669355,0.2000519407431725,33.61926208738548
334,1.0,1.1835450803066678,0.05177500349754214,24.606744807960194
335,1.0,2.0915733676462986,0.12511730962930417,14.725510363779177
336,1.0,0.51106006904878,0.030916954625927813,7.077413607581248
337,1.0,2.4036822966961604,0.2237736311579161,9.323557383950833
338,1.0,0.4531111005002227,0.034819475026731043,7.325362440180391
339,1.0,0.2389676453475754,0.007905331276637687,20.387333644937776
340,1.0,0.7791315736926906,0.07957294040593195,18.745708873745077
341,1.0,1.7778799543162944,0.12250603991484972,4.902425591830376
342,1.0,0.8722750815279402,0.11609432061833976,23.76128992547572
343,1.0,1.0328021576986648,0.09578260372554609,18.138494798676902
344,1.0,0.7237738443941393,0.09410722124338446,36.654434369825104
345,1.0,1.9430999427554139,0.1798395956848342,5.957432543707435
346,1.0,0.9149878852414823,0.10538403317388144,13.639873256640879
347,1.0,1.9653864623878055,0.09691737967075453,11.69348933673028
348,1.0,0.8908601084768757,0.10555097044715664,19.335440456078587
349,1.0,0.33237600530963923,0.03479320053197179,8.147416890965136
350,1.0,1.13508493020296,0.11184339108021443,5.768775977941747
351,1.0,0.6780182058640382,0.10855079955676915,4.584299034349036
352,1.0,1.2616193432907907,0.1234201583529643,6.567340477079975
353,1.0,0.813912217789364,0.10162517812379371,5.947735997376279
354,1.0,0.4011010200762948,0.04436660177705485,8.975729099823532
355,1.0,0.5661218389752124,0.03772850550790263,17.123461876122292
356,1.0,0.5212014266009527,0.035970224669153054,26.502282609041004
357,1.0,1.4368324601754576,0.111777134268758,8.59121967807148
358,1.0,1.1615331640424214,0.10027734548761469,30.125464273345564
359,1.0,1.074873635992449,0.0326472776961774,16.61039108283595
360,1.0,0.16568774839294648,0.034460243841432085,9.76246407225089
361,1.0,1.3679836090622988,0.13184064278055932,17.667192849396045
362,1.0,0.6648123008065298,0.009677237537073058,21.63737975808131
363,1.0,0.549201003777093,0.07023467836158696,10.520965654544046
364,1.0,0.41470420986173634,0.05136083908344787,22.426170581203266
365,1.0,1.853092165133762,0.24268294409313254,35.85452523937377
366,1.0,0.9057536624016889,0.026770081008806013,38.04834713154169
367,1.0,0.7694805811083558,0.06137477996848003,27.77848696178452
368,1.0,1.6524384077070375,0.09919694735274016,21.485565662643456
369,1.0,1.3424893790213475,0.10100426388928377,16.90847820869816
370,1.0,0.7726162330748909,0.07734169069906399,12.233182539227558
371,1.0,0.6296604280670813,0.006357294831315141,19.44708878748314
372,1.0,1.4257558082609842,0.08672238442475255,30.961023022173606
373,1.0,1.606456077710814,0.04484035562304687,25.297488351494263
374,1.0,0.444867663120635,0.021867706134180234,14.657880160686641
375,1.0,1.4840786339988596,0.09803511493881914,28.101882904999947
376,1.0,1.2187065433592972,0.05157840805631567,21.390245521109016
377,1.0,1.0758834191801814,0.12386294445011677,30.88690323089731
378,1.0,1.5556039395540942,0.14936892514699587,24.89330089137074
379,1.0,4.101791012953155,0.1439165018863221,44.72557807174929
380,1.0,0.4484234025596986,0.06664808841104145,16.43584414767323
381,1.0,0.8358085229753447,0.08437084873717937,29.10564080108149
382,1.0,1.4033891301689334,0.14287621809630802,12.523110485047882
383,1.0,0.8542803556656303,0.08613694348730026,5.217110223262253
384,1.0,0.990924093188085,0.10392153944395943,28.05120722730565
385,1.0,1.0827550846764276,0.10777782370070854,5.966262646311091
386,1.0,0.28920565419267813,0.011540335290636649,16.36869072395308
387,1.0,0.5999071066426909,0.06906154223830079,4.857257376386505
388,1.0,1.6079203261644477,0.13025867800018923,3.4446547038815307
389,1.0,0.7064449991040581,0.03149923636777082,18.41314829715221
390,1.0,0.8967608552058284,0.01871040910186289,14.891219005314307
391,1.0,0.7776015734790828,0.07091151040531123,23.132298887368417
392,1.0,2.0554477047045165,0.20035130939275075,3.1061060471745203
393,1.0,0.8500674049481741,0.08294552055873755,4.404541604041075
394,1.0,1.086074375128942,0.07318133168370061,21.913411367944608
395,1.0,0.9671109396531185,0.060660443750176034,17.48255513628933
396,1.0,1.4619153999620136,0.1540217172348606,25.5943406062328
397,1.0,0.5878694515406202,0.021799098954766373,13.717621711590297
398,1.0,0.5263748590999235,0.011624415445519409,8.653109847549283
399,1.0,0.3348624014623206,0.026215521367154312,30.019295592221624
400,1.3,1.5179963819657636,0.1864640507269942,12.051387114857022
401,1.3,3.371090581369816,0.2599662811892655,6.139545390827771
402,1.3,1.0110186006878592,0.10922946066138327,12.813647956675025
403,1.3,0.5773444509617386,0.06143128442818131,9.692711604321302
404,1.3,2.0922143958592114,0.22049304922519297,18.27992376859924
405,1.3,0.4176703758126305,0.015534667718035593,9.109309646438595
406,1.3,0.7155935748650014,0.08762426622338079,10.169628715048828
407,1.3,0.7028265504333556,0.07568109945063094,2.968367634847017
408,1.3,0.30969995928505567,0.05918022417677472,6.792408801158233
409,1.3,1.2780448235114052,0.1101449181131609,11.896186159527259
410,1.3,0.7333491137353788,0.05169491833618867,12.669452300690924
411,1.3,0.7511669300093171,0.04576306785076055,15.277251236555637
412,1.3,1.3298522882323383,0.10213146672967066,11.257738077416086
413,1.3,0.5199753492219197,0.0353739983718188,6.480861930265988
414,1.3,0.4998151590778117,0.05440079497713259,14.631139350473113
415,1.3,1.1525485808135558,0.1542764199104765,10.401406254314827
416,1.3,0.6891133803892258,0.0917992830048096,4.408467184727564
417,1.3,0.32482856548246886,0.03285373536454105,12.049569216447527
418,1.3,0.29036394957092915,0.03941823754394881,3.6902977367665715
419,1.3,1.0790724533809006,0.04273529300629333,16.998229652126625
420,1.3,0.7086944228390278,0.07584788046655348,8.165269985411795
421,1.3,0.5216262557173463,0.06068906689070256,2.404228476303714
422,1.3,0.648668735289896,0.06694444798055095,11.718548638852498
423,1.3,0.6811939272133021,0.0750259181758574,13.362623149238434
424,1.3,0.6882938443679161,0.02772687619371909,11.821183312472412
425,1.3,0.41237122477954313,0.03948178920822899,4.523007692090161
426,1.3,1.80472796497182,0.16648591314863712,11.252688576181942
427,1.3,1.2153873096656067,0.10431328349316743,10.35541276091779
428,1.3,1.278057624893098,0.07235730595514828,34.73363061086565
429,1.3,0.5403797211718002,0.06950447807036253,5.893363633240612
430,1.3,0.9062890178961751,0.08072377313203725,15.311046619427563
431,1.3,1.1200190027064523,0.11325725983495212,8.95112867827302
432,1.3,1.2210797980085892,0.14044326896583337,3.531466975840071
433,1.3,0.7771228308096932,0.061961985953691505,9.606588491213577
434,1.3,1.4107432690712298,0.12453851815504628,19.075419990049713
435,1.3,1.3566573582407249,0.10038139570168003,10.712669711175264
436,1.3,1.0622741382670768,0.10914784622149352,3.6099114996287716
437,1.3,0.31872311874007736,0.026393319425106716,13.319227041996177
438,1.3,0.9418462931302547,0.0912156620907131,6.73680952530432
439,1.3,1.0995458168099044,0.10175763404115966,17.323591357588764
