2022-02-11T14:10:21, 396.0, 393.0, 396.0, 390.0, 399.0, 390.0, 396.0, 399.0, 396.0, 390.0, 387.0
2022-02-11T14:10:36, 336.0, 324.0, 333.0, 330.0, 324.0, 333.0, 333.0, 318.0, 330.0, 327.0, 330.0
2022-02-11T14:10:51, 336.0, 339.0, 339.0, 336.0, 336.0, 339.0, 333.0, 330.0, 339.0, 339.0, 333.0
2022-02-11T14:11:06, 255.0, 258.0, 255.0, 255.0, 258.0, 261.0, 258.0, 255.0, 258.0, 252.0, 252.0
2022-02-11T14:11:22, 303.0, 306.0, 306.0, 309.0, 309.0, 303.0, 306.0, 312.0, 309.0, 309.0, 303.0
2022-02-11T14:11:37, 267.0, 258.0, 261.0, 264.0, 264.0, 261.0, 267.0, 258.0, 261.0, 261.0, 261.0
2022-02-11T14:11:52, 276.0, 276.0, 276.0, 270.0, 279.0, 276.0, 273.0, 279.0, 279.0, 276.0, 276.0
2022-02-11T14:12:07, 153.0, 159.0, 153.0, 153.0, 153.0, 156.0, 153.0, 150.0, 153.0, 156.0, 159.0
2022-02-11T14:12:22, 198.0, 201.0, 201.0, 201.0, 204.0, 204.0, 201.0, 201.0, 201.0, 201.0, 198.0
2022-02-11T14:12:37, 183.0, 177.0, 180.0, 174.0, 177.0, 180.0, 180.0, 183.0, 180.0, 177.0, 177.0
2022-02-11T14:12:52, 285.0, 282.0, 282.0, 288.0, 279.0, 285.0, 288.0, 282.0, 276.0, 288.0, 282.0
2022-02-11T14:13:07, 276.0, 276.0, 279.0, 279.0, 276.0, 282.0, 279.0, 279.0, 276.0, 273.0, 270.0
2022-02-11T14:13:23, 276.0, 273.0, 276.0, 276.0, 276.0, 276.0, 276.0, 282.0, 273.0, 279.0, 282.0
2022-02-11T14:13:38, 318.0, 315.0, 312.0, 312.0, 309.0, 312.0, 312.0, 312.0, 306.0, 309.0, 315.0
2022-02-11T14:13:53, 360.0, 357.0, 363.0, 360.0, 366.0, 363.0, 360.0, 354.0, 357.0, 366.0, 369.0
2022-02-11T14:14:08, 426.0, 423.0, 429.0, 417.0, 423.0, 426.0, 429.0, 420.0, 423.0, 432.0, 426.0
2022-02-11T14:14:23, 309.0, 306.0, 309.0, 315.0, 309.0, 312.0, 309.0, 312.0, 309.0, 303.0, 309.0
2022-02-11T14:14:38, 489.0, 489.0, 486.0, 477.0, 480.0, 474.0, 477.0, 486.0, 483.0, 474.0, 474.0
2022-02-11T14:14:53, 324.0, 327.0, 324.0, 327.0, 327.0, 327.0, 321.0, 327.0, 330.0, 324.0, 324.0
2022-02-11T14:15:09, 348.0, 342.0, 342.0, 345.0, 351.0, 345.0, 345.0, 351.0, 336.0, 345.0, 345.0
2022-02-11T14:15:24, 354.0, 360.0, 357.0, 360.0, 363.0, 357.0, 363.0, 363.0, 363.0, 363.0, 357.0
2022-02-11T14:15:39, 168.0, 168.0, 168.0, 168.0, 171.0, 174.0, 171.0, 171.0, 165.0, 171.0, 171.0
2022-02-11T14:15:54, 393.0, 390.0, 384.0, 396.0, 393.0, 387.0, 384.0, 396.0, 387.0, 390.0, 396.0
2022-02-11T14:16:09, 264.0, 267.0, 261.0, 261.0, 264.0, 258.0, 267.0, 261.0, 264.0, 261.0, 258.0
2022-02-11T14:16:24, 270.0, 264.0, 261.0, 267.0, 264.0, 261.0, 270.0, 267.0, 261.0, 261.0, 261.0
2022-02-11T14:16:39, 333.0, 330.0, 327.0, 336.0, 327.0, 324.0, 327.0, 327.0, 336.0, 324.0, 330.0
2022-02-11T14:16:54, 156.0, 153.0, 153.0, 156.0, 159.0, 156.0, 153.0, 150.0, 153.0, 153.0, 156.0
2022-02-11T14:17:10, 495.0, 492.0, 498.0, 501.0, 492.0, 504.0, 492.0, 495.0, 492.0, 501.0, 501.0
2022-02-11T14:17:25, 384.0, 375.0, 378.0, 378.0, 372.0, 375.0, 375.0, 366.0, 378.0, 375.0, 372.0
2022-02-11T14:17:40, 288.0, 294.0, 291.0, 294.0, 291.0, 291.0, 294.0, 288.0, 291.0, 291.0, 294.0
2022-02-11T14:17:55, 300.0, 309.0, 306.0, 303.0, 303.0, 309.0, 300.0, 306.0, 309.0, 306.0, 309.0
2022-02-11T14:18:10, 561.0, 558.0, 558.0, 555.0, 558.0, 558.0, 552.0, 558.0, 558.0, 561.0, 561.0
