2022-02-11T14:44:09, 441.0, 438.0, 441.0, 441.0, 444.0, 438.0, 447.0, 447.0, 441.0, 441.0, 435.0
2022-02-11T14:44:25, 297.0, 297.0, 297.0, 297.0, 297.0, 300.0, 303.0, 300.0, 300.0, 294.0, 303.0
2022-02-11T14:44:40, 288.0, 291.0, 291.0, 285.0, 291.0, 288.0, 291.0, 288.0, 291.0, 291.0, 291.0
2022-02-11T14:44:55, 300.0, 300.0, 297.0, 294.0, 297.0, 297.0, 303.0, 297.0, 297.0, 303.0, 294.0
2022-02-11T14:45:10, 306.0, 306.0, 306.0, 306.0, 309.0, 306.0, 300.0, 306.0, 303.0, 300.0, 306.0
2022-02-11T14:45:25, 309.0, 309.0, 309.0, 312.0, 312.0, 306.0, 315.0, 312.0, 309.0, 306.0, 306.0
2022-02-11T14:45:40, 297.0, 300.0, 303.0, 303.0, 297.0, 297.0, 294.0, 297.0, 297.0, 300.0, 294.0
2022-02-11T14:45:55, 180.0, 180.0, 180.0, 180.0, 183.0, 177.0, 180.0, 177.0, 180.0, 177.0, 183.0, 180.0
2022-02-11T14:46:10, 207.0, 207.0, 204.0, 207.0, 204.0, 207.0, 207.0, 210.0, 204.0, 204.0, 210.0, 207.0
2022-02-11T14:46:25, 111.0, 114.0, 114.0, 111.0, 114.0, 108.0, 111.0, 111.0, 111.0, 111.0, 111.0
2022-02-11T14:46:40, 135.0, 138.0, 135.0, 135.0, 135.0, 135.0, 135.0, 135.0, 138.0, 135.0, 138.0
2022-02-11T14:46:55, 159.0, 156.0, 156.0, 159.0, 156.0, 159.0, 153.0, 159.0, 156.0, 156.0, 159.0
2022-02-11T14:47:10, 144.0, 138.0, 141.0, 144.0, 141.0, 141.0, 141.0, 135.0, 141.0, 138.0, 141.0
2022-02-11T14:47:26, 345.0, 348.0, 345.0, 342.0, 348.0, 348.0, 342.0, 348.0, 345.0, 348.0, 348.0
2022-02-11T14:47:41, 123.0, 123.0, 123.0, 126.0, 120.0, 123.0, 123.0, 123.0, 123.0, 123.0, 123.0
2022-02-11T14:47:56, 120.0, 123.0, 123.0, 123.0, 123.0, 123.0, 117.0, 120.0, 123.0, 120.0, 123.0
2022-02-11T14:48:11, 129.0, 126.0, 132.0, 126.0, 129.0, 129.0, 126.0, 129.0, 126.0, 126.0, 129.0
2022-02-11T14:48:26, 171.0, 168.0, 168.0, 168.0, 168.0, 168.0, 171.0, 171.0, 171.0, 168.0, 168.0
2022-02-11T14:48:41, 129.0, 132.0, 132.0, 132.0, 129.0, 132.0, 129.0, 132.0, 129.0, 129.0, 132.0
2022-02-11T14:48:56, 144.0, 144.0, 141.0, 141.0, 144.0, 144.0, 144.0, 141.0, 141.0, 141.0, 144.0
2022-02-11T14:49:11, 189.0, 186.0, 189.0, 189.0, 192.0, 186.0, 192.0, 189.0, 195.0, 186.0, 189.0
2022-02-11T14:49:26, 126.0, 126.0, 126.0, 126.0, 126.0, 129.0, 129.0, 129.0, 126.0, 126.0, 126.0, 126.0
2022-02-11T14:49:41, 126.0, 126.0, 129.0, 129.0, 126.0, 123.0, 126.0, 129.0, 126.0, 132.0, 126.0, 126.0
2022-02-11T14:49:57, 162.0, 162.0, 162.0, 162.0, 165.0, 162.0, 162.0, 162.0, 162.0, 159.0, 162.0
2022-02-11T14:50:12, 102.0, 99.0, 102.0, 102.0, 99.0, 102.0, 102.0, 99.0, 102.0, 102.0, 102.0
2022-02-11T14:50:27, 99.0, 99.0, 99.0, 99.0, 99.0, 102.0, 99.0, 99.0, 102.0, 96.0, 96.0
2022-02-11T14:50:42, 156.0, 156.0, 156.0, 159.0, 153.0, 159.0, 159.0, 159.0, 156.0, 156.0, 156.0
2022-02-11T14:50:57, 108.0, 108.0, 108.0, 108.0, 105.0, 108.0, 108.0, 108.0, 108.0, 111.0, 111.0
2022-02-11T14:51:12, 162.0, 159.0, 165.0, 162.0, 165.0, 165.0, 159.0, 168.0, 162.0, 165.0, 162.0
2022-02-11T14:51:27, 162.0, 165.0, 162.0, 159.0, 162.0, 162.0, 162.0, 165.0, 162.0, 162.0, 165.0
2022-02-11T14:51:42, 174.0, 174.0, 168.0, 174.0, 174.0, 177.0, 177.0, 177.0, 174.0, 174.0, 174.0
2022-02-11T14:51:58, 264.0, 264.0, 264.0, 258.0, 264.0, 264.0, 261.0, 261.0, 261.0, 264.0, 264.0
